,Max Iter,Alpha,Num Node 1,Num Node 2,Accuracy
827,1000,0.001,5,15,0.654
828,1000,0.001,5,17,0.654
829,1000,0.001,5,19,0.654
830,1000,0.001,7,1,0.654
831,1000,0.001,7,3,0.654
832,1000,0.001,7,5,0.654
833,1000,0.001,7,7,0.654
834,1000,0.001,7,9,0.654
835,1000,0.001,7,11,0.654
836,1000,0.001,7,13,0.654
837,1000,0.001,7,15,0.654
838,1000,0.001,7,17,0.654
839,1000,0.001,7,19,0.654
840,1000,0.001,9,1,0.654
841,1000,0.001,9,3,0.654
842,1000,0.001,9,5,0.654
843,1000,0.001,9,7,0.654
844,1000,0.001,9,9,0.654
845,1000,0.001,9,11,0.654
846,1000,0.001,9,13,0.654
847,1000,0.001,9,15,0.654
848,1000,0.001,9,17,0.654
849,1000,0.001,9,19,0.654
850,1000,0.001,11,1,0.654
851,1000,0.001,11,3,0.654
852,1000,0.001,11,5,0.654
853,1000,0.001,11,7,0.654
854,1000,0.001,11,9,0.654
855,1000,0.001,11,11,0.654
856,1000,0.001,11,13,0.654
857,1000,0.001,11,15,0.654
858,1000,0.001,11,17,0.654
859,1000,0.001,11,19,0.654
860,1000,0.001,13,1,0.654
861,1000,0.001,13,3,0.654
862,1000,0.001,13,5,0.654
863,1000,0.001,13,7,0.654
864,1000,0.001,13,9,0.654
865,1000,0.001,13,11,0.654
866,1000,0.001,13,13,0.654
867,1000,0.001,13,15,0.654
868,1000,0.001,13,17,0.654
869,1000,0.001,13,19,0.654
870,1000,0.001,15,1,0.654
871,1000,0.001,15,3,0.654
872,1000,0.001,15,5,0.654
873,1000,0.001,15,7,0.654
874,1000,0.001,15,9,0.654
875,1000,0.001,15,11,0.654
876,1000,0.001,15,13,0.654
877,1000,0.001,15,15,0.654
878,1000,0.001,15,17,0.654
879,1000,0.001,15,19,0.654
880,1000,0.001,17,1,0.654
881,1000,0.001,17,3,0.654
882,1000,0.001,17,5,0.654
883,1000,0.001,17,7,0.654
884,1000,0.001,17,9,0.654
885,1000,0.001,17,11,0.654
886,1000,0.001,17,13,0.654
887,1000,0.001,17,15,0.654
888,1000,0.001,17,17,0.654
889,1000,0.001,17,19,0.654
890,1000,0.001,19,1,0.654
891,1000,0.001,19,3,0.654
892,1000,0.001,19,5,0.654
893,1000,0.001,19,7,0.654
894,1000,0.001,19,9,0.654
895,1000,0.001,19,11,0.654
896,1000,0.001,19,13,0.654
897,1000,0.001,19,15,0.654
898,1000,0.001,19,17,0.654
899,1000,0.001,19,19,0.654
900,1000,0.0001,1,1,0.593
901,1000,0.0001,1,3,0.494
902,1000,0.0001,1,5,0.469
903,1000,0.0001,1,7,0.553
904,1000,0.0001,1,9,0.574
905,1000,0.0001,1,11,0.534
906,1000,0.0001,1,13,0.574
907,1000,0.0001,1,15,0.633
908,1000,0.0001,1,17,0.614
909,1000,0.0001,1,19,0.614
910,1000,0.0001,3,1,0.537
911,1000,0.0001,3,3,0.534
912,1000,0.0001,3,5,0.633
913,1000,0.0001,3,7,0.531
914,1000,0.0001,3,9,0.593
915,1000,0.0001,3,11,0.654
916,1000,0.0001,3,13,0.593
917,1000,0.0001,3,15,0.553
918,1000,0.0001,3,17,0.614
919,1000,0.0001,3,19,0.574
920,1000,0.0001,5,1,0.531
921,1000,0.0001,5,3,0.593
922,1000,0.0001,5,5,0.553
923,1000,0.0001,5,7,0.574
924,1000,0.0001,5,9,0.614
925,1000,0.0001,5,11,0.553
926,1000,0.0001,5,13,0.509
927,1000,0.0001,5,15,0.614
928,1000,0.0001,5,17,0.654
929,1000,0.0001,5,19,0.654
930,1000,0.0001,7,1,0.553
931,1000,0.0001,7,3,0.469
932,1000,0.0001,7,5,0.611
933,1000,0.0001,7,7,0.571
934,1000,0.0001,7,9,0.654
935,1000,0.0001,7,11,0.646
936,1000,0.0001,7,13,0.593
937,1000,0.0001,7,15,0.571
938,1000,0.0001,7,17,0.614
939,1000,0.0001,7,19,0.614
940,1000,0.0001,9,1,0.553
941,1000,0.0001,9,3,0.571
942,1000,0.0001,9,5,0.611
943,1000,0.0001,9,7,0.531
944,1000,0.0001,9,9,0.574
945,1000,0.0001,9,11,0.513
946,1000,0.0001,9,13,0.574
947,1000,0.0001,9,15,0.633
948,1000,0.0001,9,17,0.633
949,1000,0.0001,9,19,0.633
950,1000,0.0001,11,1,0.473
951,1000,0.0001,11,3,0.593
952,1000,0.0001,11,5,0.513
953,1000,0.0001,11,7,0.593
954,1000,0.0001,11,9,0.553
955,1000,0.0001,11,11,0.553
956,1000,0.0001,11,13,0.593
957,1000,0.0001,11,15,0.593
958,1000,0.0001,11,17,0.593
959,1000,0.0001,11,19,0.654
960,1000,0.0001,13,1,0.491
961,1000,0.0001,13,3,0.614
962,1000,0.0001,13,5,0.633
963,1000,0.0001,13,7,0.469
964,1000,0.0001,13,9,0.614
965,1000,0.0001,13,11,0.571
966,1000,0.0001,13,13,0.654
967,1000,0.0001,13,15,0.614
968,1000,0.0001,13,17,0.574
969,1000,0.0001,13,19,0.593
970,1000,0.0001,15,1,0.614
971,1000,0.0001,15,3,0.553
972,1000,0.0001,15,5,0.614
973,1000,0.0001,15,7,0.531
974,1000,0.0001,15,9,0.553
975,1000,0.0001,15,11,0.553
976,1000,0.0001,15,13,0.531
977,1000,0.0001,15,15,0.553
978,1000,0.0001,15,17,0.574
979,1000,0.0001,15,19,0.593
980,1000,0.0001,17,1,0.553
981,1000,0.0001,17,3,0.549
982,1000,0.0001,17,5,0.531
983,1000,0.0001,17,7,0.574
984,1000,0.0001,17,9,0.593
985,1000,0.0001,17,11,0.611
986,1000,0.0001,17,13,0.549
987,1000,0.0001,17,15,0.553
988,1000,0.0001,17,17,0.633
989,1000,0.0001,17,19,0.659
990,1000,0.0001,19,1,0.593
991,1000,0.0001,19,3,0.614
992,1000,0.0001,19,5,0.531
993,1000,0.0001,19,7,0.611
994,1000,0.0001,19,9,0.611
995,1000,0.0001,19,11,0.6
996,1000,0.0001,19,13,0.633
997,1000,0.0001,19,15,0.571
998,1000,0.0001,19,17,0.654
999,1000,0.0001,19,19,0.593
1000,1000,1e-05,1,1,0.509
1001,1000,1e-05,1,3,0.549
1002,1000,1e-05,1,5,0.509
1003,1000,1e-05,1,7,0.491
1004,1000,1e-05,1,9,0.611
1005,1000,1e-05,1,11,0.509
1006,1000,1e-05,1,13,0.451
1007,1000,1e-05,1,15,0.549
1008,1000,1e-05,1,17,0.567
1009,1000,1e-05,1,19,0.509
1010,1000,1e-05,3,1,0.407
1011,1000,1e-05,3,3,0.469
1012,1000,1e-05,3,5,0.451
1013,1000,1e-05,3,7,0.633
1014,1000,1e-05,3,9,0.491
1015,1000,1e-05,3,11,0.509
1016,1000,1e-05,3,13,0.513
1017,1000,1e-05,3,15,0.534
1018,1000,1e-05,3,17,0.469
1019,1000,1e-05,3,19,0.553
1020,1000,1e-05,5,1,0.513
1021,1000,1e-05,5,3,0.487
1022,1000,1e-05,5,5,0.549
1023,1000,1e-05,5,7,0.447
1024,1000,1e-05,5,9,0.571
1025,1000,1e-05,5,11,0.571
1026,1000,1e-05,5,13,0.571
1027,1000,1e-05,5,15,0.469
1028,1000,1e-05,5,17,0.487
1029,1000,1e-05,5,19,0.552
1030,1000,1e-05,7,1,0.531
1031,1000,1e-05,7,3,0.571
1032,1000,1e-05,7,5,0.469
1033,1000,1e-05,7,7,0.407
1034,1000,1e-05,7,9,0.429
1035,1000,1e-05,7,11,0.447
1036,1000,1e-05,7,13,0.397
1037,1000,1e-05,7,15,0.447
1038,1000,1e-05,7,17,0.487
1039,1000,1e-05,7,19,0.386
1040,1000,1e-05,9,1,0.571
1041,1000,1e-05,9,3,0.407
1042,1000,1e-05,9,5,0.513
1043,1000,1e-05,9,7,0.448
1044,1000,1e-05,9,9,0.527
1045,1000,1e-05,9,11,0.549
1046,1000,1e-05,9,13,0.432
1047,1000,1e-05,9,15,0.513
1048,1000,1e-05,9,17,0.469
1049,1000,1e-05,9,19,0.466
1050,1000,1e-05,11,1,0.534
1051,1000,1e-05,11,3,0.469
1052,1000,1e-05,11,5,0.571
1053,1000,1e-05,11,7,0.571
1054,1000,1e-05,11,9,0.531
1055,1000,1e-05,11,11,0.509
1056,1000,1e-05,11,13,0.487
1057,1000,1e-05,11,15,0.509
1058,1000,1e-05,11,17,0.549
1059,1000,1e-05,11,19,0.509
1060,1000,1e-05,13,1,0.429
1061,1000,1e-05,13,3,0.553
1062,1000,1e-05,13,5,0.532
1063,1000,1e-05,13,7,0.469
1064,1000,1e-05,13,9,0.553
1065,1000,1e-05,13,11,0.447
1066,1000,1e-05,13,13,0.491
1067,1000,1e-05,13,15,0.553
1068,1000,1e-05,13,17,0.491
1069,1000,1e-05,13,19,0.469
1070,1000,1e-05,15,1,0.509
1071,1000,1e-05,15,3,0.571
1072,1000,1e-05,15,5,0.407
1073,1000,1e-05,15,7,0.527
1074,1000,1e-05,15,9,0.491
1075,1000,1e-05,15,11,0.433
1076,1000,1e-05,15,13,0.491
1077,1000,1e-05,15,15,0.549
1078,1000,1e-05,15,17,0.534
1079,1000,1e-05,15,19,0.451
1080,1000,1e-05,17,1,0.487
1081,1000,1e-05,17,3,0.509
1082,1000,1e-05,17,5,0.386
1083,1000,1e-05,17,7,0.593
1084,1000,1e-05,17,9,0.546
1085,1000,1e-05,17,11,0.553
1086,1000,1e-05,17,13,0.469
1087,1000,1e-05,17,15,0.549
1088,1000,1e-05,17,17,0.469
1089,1000,1e-05,17,19,0.553
1090,1000,1e-05,19,1,0.571
1091,1000,1e-05,19,3,0.386
1092,1000,1e-05,19,5,0.509
1093,1000,1e-05,19,7,0.531
1094,1000,1e-05,19,9,0.531
1095,1000,1e-05,19,11,0.451
1096,1000,1e-05,19,13,0.517
1097,1000,1e-05,19,15,0.571
1098,1000,1e-05,19,17,0.527
1099,1000,1e-05,19,19,0.549
1100,1000,1e-07,1,1,0.509
1101,1000,1e-07,1,3,0.506
1102,1000,1e-07,1,5,0.407
1103,1000,1e-07,1,7,0.527
1104,1000,1e-07,1,9,0.513
1105,1000,1e-07,1,11,0.487
1106,1000,1e-07,1,13,0.433
1107,1000,1e-07,1,15,0.447
1108,1000,1e-07,1,17,0.527
1109,1000,1e-07,1,19,0.469
1110,1000,1e-07,3,1,0.429
1111,1000,1e-07,3,3,0.447
1112,1000,1e-07,3,5,0.491
1113,1000,1e-07,3,7,0.407
1114,1000,1e-07,3,9,0.509
1115,1000,1e-07,3,11,0.466
1116,1000,1e-07,3,13,0.469
1117,1000,1e-07,3,15,0.531
1118,1000,1e-07,3,17,0.473
1119,1000,1e-07,3,19,0.469
1120,1000,1e-07,5,1,0.527
1121,1000,1e-07,5,3,0.527
1122,1000,1e-07,5,5,0.451
1123,1000,1e-07,5,7,0.509
1124,1000,1e-07,5,9,0.513
1125,1000,1e-07,5,11,0.553
1126,1000,1e-07,5,13,0.407
1127,1000,1e-07,5,15,0.473
1128,1000,1e-07,5,17,0.473
1129,1000,1e-07,5,19,0.481
1130,1000,1e-07,7,1,0.429
1131,1000,1e-07,7,3,0.487
1132,1000,1e-07,7,5,0.473
1133,1000,1e-07,7,7,0.429
1134,1000,1e-07,7,9,0.531
1135,1000,1e-07,7,11,0.531
1136,1000,1e-07,7,13,0.487
1137,1000,1e-07,7,15,0.506
1138,1000,1e-07,7,17,0.509
1139,1000,1e-07,7,19,0.429
1140,1000,1e-07,9,1,0.389
1141,1000,1e-07,9,3,0.513
1142,1000,1e-07,9,5,0.367
1143,1000,1e-07,9,7,0.469
1144,1000,1e-07,9,9,0.469
1145,1000,1e-07,9,11,0.367
1146,1000,1e-07,9,13,0.527
1147,1000,1e-07,9,15,0.494
1148,1000,1e-07,9,17,0.509
1149,1000,1e-07,9,19,0.411
1150,1000,1e-07,11,1,0.389
1151,1000,1e-07,11,3,0.491
1152,1000,1e-07,11,5,0.531
1153,1000,1e-07,11,7,0.509
1154,1000,1e-07,11,9,0.469
1155,1000,1e-07,11,11,0.477
1156,1000,1e-07,11,13,0.367
1157,1000,1e-07,11,15,0.447
1158,1000,1e-07,11,17,0.531
1159,1000,1e-07,11,19,0.386
1160,1000,1e-07,13,1,0.611
1161,1000,1e-07,13,3,0.543
1162,1000,1e-07,13,5,0.452
1163,1000,1e-07,13,7,0.593
1164,1000,1e-07,13,9,0.469
1165,1000,1e-07,13,11,0.571
1166,1000,1e-07,13,13,0.451
1167,1000,1e-07,13,15,0.589
1168,1000,1e-07,13,17,0.571
1169,1000,1e-07,13,19,0.44
1170,1000,1e-07,15,1,0.531
1171,1000,1e-07,15,3,0.54
1172,1000,1e-07,15,5,0.491
1173,1000,1e-07,15,7,0.553
1174,1000,1e-07,15,9,0.527
1175,1000,1e-07,15,11,0.589
1176,1000,1e-07,15,13,0.487
1177,1000,1e-07,15,15,0.351
1178,1000,1e-07,15,17,0.429
1179,1000,1e-07,15,19,0.487
1180,1000,1e-07,17,1,0.437
1181,1000,1e-07,17,3,0.497
1182,1000,1e-07,17,5,0.469
1183,1000,1e-07,17,7,0.469
1184,1000,1e-07,17,9,0.491
1185,1000,1e-07,17,11,0.513
1186,1000,1e-07,17,13,0.571
1187,1000,1e-07,17,15,0.447
1188,1000,1e-07,17,17,0.491
1189,1000,1e-07,17,19,0.469
1190,1000,1e-07,19,1,0.571
1191,1000,1e-07,19,3,0.491
1192,1000,1e-07,19,5,0.487
1193,1000,1e-07,19,7,0.479
1194,1000,1e-07,19,9,0.509
1195,1000,1e-07,19,11,0.515
1196,1000,1e-07,19,13,0.553
1197,1000,1e-07,19,15,0.549
1198,1000,1e-07,19,17,0.487
1199,1000,1e-07,19,19,0.425
