,Max Iter,Alpha,Num Node 1,Num Node 2,MSE
940,1000,1e-07,31,1,
941,1000,1e-07,31,6,
942,1000,1e-07,31,11,
943,1000,1e-07,31,16,
944,1000,1e-07,31,21,
945,1000,1e-07,31,26,
946,1000,1e-07,31,31,
947,1000,1e-07,31,36,
948,1000,1e-07,31,41,
949,1000,1e-07,31,46,
950,1000,1e-07,36,1,
951,1000,1e-07,36,6,
952,1000,1e-07,36,11,
953,1000,1e-07,36,16,
954,1000,1e-07,36,21,
955,1000,1e-07,36,26,
956,1000,1e-07,36,31,
957,1000,1e-07,36,36,
958,1000,1e-07,36,41,
959,1000,1e-07,36,46,
