,Max Iter,Alpha,Num Node 1,Num Node 2,MSE
226,500,0.001,3,9,
227,500,0.001,3,11,
228,500,0.001,5,1,
229,500,0.001,5,3,
230,500,0.001,5,5,
231,500,0.001,5,7,
232,500,0.001,5,9,
233,500,0.001,5,11,
234,500,0.001,7,1,
235,500,0.001,7,3,
236,500,0.001,7,5,
237,500,0.001,7,7,
238,500,0.001,7,9,
239,500,0.001,7,11,
240,500,0.001,9,1,
241,500,0.001,9,3,
242,500,0.001,9,5,
243,500,0.001,9,7,
244,500,0.001,9,9,
245,500,0.001,9,11,
246,500,0.001,11,1,
247,500,0.001,11,3,
248,500,0.001,11,5,
249,500,0.001,11,7,
250,500,0.001,11,9,
251,500,0.001,11,11,
252,500,1e-05,1,1,1.335
253,500,1e-05,1,3,2.085
254,500,1e-05,1,5,3.273
255,500,1e-05,1,7,3.601
256,500,1e-05,1,9,3.704
257,500,1e-05,1,11,8.316
258,500,1e-05,3,1,1.559
259,500,1e-05,3,3,1.585
260,500,1e-05,3,5,2.119
261,500,1e-05,3,7,3.478
262,500,1e-05,3,9,4.209
263,500,1e-05,3,11,5.02
264,500,1e-05,5,1,1.345
265,500,1e-05,5,3,1.907
266,500,1e-05,5,5,2.486
267,500,1e-05,5,7,2.329
268,500,1e-05,5,9,3.211
269,500,1e-05,5,11,4.215
270,500,1e-05,7,1,1.578
271,500,1e-05,7,3,1.997
272,500,1e-05,7,5,1.912
273,500,1e-05,7,7,2.09
274,500,1e-05,7,9,3.103
275,500,1e-05,7,11,4.037
276,500,1e-05,9,1,1.446
277,500,1e-05,9,3,1.523
278,500,1e-05,9,5,1.842
279,500,1e-05,9,7,2.203
280,500,1e-05,9,9,2.452
281,500,1e-05,9,11,3.343
282,500,1e-05,11,1,1.262
283,500,1e-05,11,3,1.5
284,500,1e-05,11,5,1.763
285,500,1e-05,11,7,1.875
286,500,1e-05,11,9,2.455
287,500,1e-05,11,11,2.773
288,1000,0.1,1,1,
289,1000,0.1,1,3,
290,1000,0.1,1,5,
291,1000,0.1,1,7,
292,1000,0.1,1,9,
293,1000,0.1,1,11,
294,1000,0.1,3,1,
295,1000,0.1,3,3,
296,1000,0.1,3,5,
297,1000,0.1,3,7,
298,1000,0.1,3,9,
299,1000,0.1,3,11,
300,1000,0.1,5,1,
301,1000,0.1,5,3,
302,1000,0.1,5,5,
303,1000,0.1,5,7,
304,1000,0.1,5,9,
305,1000,0.1,5,11,
306,1000,0.1,7,1,
307,1000,0.1,7,3,
308,1000,0.1,7,5,
309,1000,0.1,7,7,
310,1000,0.1,7,9,
311,1000,0.1,7,11,
312,1000,0.1,9,1,
313,1000,0.1,9,3,
314,1000,0.1,9,5,
315,1000,0.1,9,7,
316,1000,0.1,9,9,
317,1000,0.1,9,11,
318,1000,0.1,11,1,
319,1000,0.1,11,3,
320,1000,0.1,11,5,
321,1000,0.1,11,7,
322,1000,0.1,11,9,
323,1000,0.1,11,11,
324,1000,0.01,1,1,1.146
325,1000,0.01,1,3,
326,1000,0.01,1,5,
327,1000,0.01,1,7,
328,1000,0.01,1,9,
329,1000,0.01,1,11,
330,1000,0.01,3,1,
331,1000,0.01,3,3,
332,1000,0.01,3,5,
333,1000,0.01,3,7,
334,1000,0.01,3,9,
335,1000,0.01,3,11,
336,1000,0.01,5,1,
337,1000,0.01,5,3,
338,1000,0.01,5,5,
339,1000,0.01,5,7,
340,1000,0.01,5,9,
341,1000,0.01,5,11,
342,1000,0.01,7,1,
343,1000,0.01,7,3,
344,1000,0.01,7,5,
345,1000,0.01,7,7,
346,1000,0.01,7,9,
347,1000,0.01,7,11,
348,1000,0.01,9,1,
349,1000,0.01,9,3,
350,1000,0.01,9,5,
351,1000,0.01,9,7,
352,1000,0.01,9,9,
353,1000,0.01,9,11,
354,1000,0.01,11,1,
355,1000,0.01,11,3,
356,1000,0.01,11,5,
357,1000,0.01,11,7,
358,1000,0.01,11,9,
359,1000,0.01,11,11,
360,1000,0.001,1,1,1.478
361,1000,0.001,1,3,1.775
362,1000,0.001,1,5,3.153
363,1000,0.001,1,7,
364,1000,0.001,1,9,
365,1000,0.001,1,11,
366,1000,0.001,3,1,1.458
367,1000,0.001,3,3,
368,1000,0.001,3,5,
369,1000,0.001,3,7,
370,1000,0.001,3,9,
371,1000,0.001,3,11,
372,1000,0.001,5,1,
373,1000,0.001,5,3,
374,1000,0.001,5,5,
375,1000,0.001,5,7,
376,1000,0.001,5,9,
377,1000,0.001,5,11,
378,1000,0.001,7,1,
379,1000,0.001,7,3,
380,1000,0.001,7,5,
381,1000,0.001,7,7,
382,1000,0.001,7,9,
383,1000,0.001,7,11,
384,1000,0.001,9,1,
385,1000,0.001,9,3,
386,1000,0.001,9,5,
387,1000,0.001,9,7,
388,1000,0.001,9,9,
389,1000,0.001,9,11,
390,1000,0.001,11,1,
391,1000,0.001,11,3,
392,1000,0.001,11,5,
393,1000,0.001,11,7,
394,1000,0.001,11,9,
395,1000,0.001,11,11,
396,1000,1e-05,1,1,1.752
397,1000,1e-05,1,3,2.231
398,1000,1e-05,1,5,2.985
399,1000,1e-05,1,7,3.933
400,1000,1e-05,1,9,4.574
401,1000,1e-05,1,11,6.602
402,1000,1e-05,3,1,1.476
403,1000,1e-05,3,3,1.912
404,1000,1e-05,3,5,2.615
405,1000,1e-05,3,7,3.084
406,1000,1e-05,3,9,5.331
407,1000,1e-05,3,11,5.169
408,1000,1e-05,5,1,1.502
409,1000,1e-05,5,3,1.904
410,1000,1e-05,5,5,2.35
411,1000,1e-05,5,7,2.431
412,1000,1e-05,5,9,3.946
413,1000,1e-05,5,11,4.454
414,1000,1e-05,7,1,1.303
415,1000,1e-05,7,3,1.735
416,1000,1e-05,7,5,1.879
417,1000,1e-05,7,7,2.39
418,1000,1e-05,7,9,3.413
419,1000,1e-05,7,11,3.734
420,1000,1e-05,9,1,1.204
421,1000,1e-05,9,3,1.543
422,1000,1e-05,9,5,1.972
423,1000,1e-05,9,7,2.201
424,1000,1e-05,9,9,2.42
425,1000,1e-05,9,11,2.979
426,1000,1e-05,11,1,1.204
427,1000,1e-05,11,3,1.513
428,1000,1e-05,11,5,1.775
429,1000,1e-05,11,7,2.243
430,1000,1e-05,11,9,
431,1000,1e-05,11,11,
